ID,DATE_TIME,Node_Name,Node_Id,Cumm_Power,Active_Power,Average_Power_Factor,LL_Average_Voltage,LN_Average_Voltage,Average_Current,Frequency,R_Ph_Active_Power,R_Ph_Power_Factor,RY_Voltage,RN_Average_Voltage,R_Ph_Current,Y_Ph_Active_Power,Y_Ph_Power_factor,YB_Voltage,YN_Average_Voltage,Y_Ph_Current,B_Ph_Active_Power,B_Ph_Power_factor,BR_Voltage,BN_Average_Voltage,B_Ph_Current,Average_Apparent_Power,Average_Reactive_Power,R_Ph_Apparent_Power,R_Ph_Reactive_Power,Y_Ph_Apparent_Power,Y_Ph_Reactive_Power,B_Ph_Apparent_Power,B_Ph_Reactive_Power,R_Ph_THD_Current,Y_Ph_THD_Current,B_Ph_THD_Current,N_Ph_THD_Current,G_Ph_THD_Current,L_L_Average_THD_Voltage,R_Ph_THD_Voltage,Y_Ph_THD_Voltage,B_Ph_THD_Voltage,L_N_Average_THD_Voltage,RN_THD_Voltage,YN_THD_Voltage,BN_THD_Voltage
106445,02:08.0,WSHN LGT DB              ,1,416421.9375,50.71245193,1.006329775,405.1994629,233.951004,72.71550751,50.00721359,17.61666298,1.006883979,402.4394226,230.5111084,76.95410156,17.37317467,1.005376577,405.9892578,234.567215,74.46516418,15.54201603,1.006507635,397.0610962,232.0093842,67.73687744,50.84967804,-5.668484688,17.73877525,-2.077829599,17.46708679,-2.077829599,15.64381981,-1.781805754,6.820834637,7.338564873,7.30612278,40.56902313,0,3.799932957,4.005450249,3.594415665,4.067365646,4.078411102,4.295100212,3.851449013,3.69147253
106447,02:08.0,MF DB-2                  ,5,0,-2.748273849,-1.321078062,409.0251465,236.1535187,5.71308279,50.00294495,-1.473747611,-0.790545702,409.2803955,235.1984253,7.926139832,-1.459226966,-0.782171249,410.4159241,237.42453,7.857699394,-1.36226964,-0.796429336,405.9172058,235.8717499,7.278840065,5.44029808,-3.338421345,1.864215612,-1.141651511,1.8656106,-1.141651511,1.710471392,-1.034376144,23.35358047,24.06629944,10.60613155,70.1960907,0,3.441311598,3.777952194,3.104671001,3.576311588,3.647075653,3.930725098,3.372011662,3.173686504
106448,02:08.0,FDV UNIT A               ,13,61732.54297,19.37312126,0.913685024,408.106842,235.6244354,29.99439812,50.01679993,6.495948315,0.907090008,408.330658,235.6075287,30.39506912,6.373608589,0.891848981,409.0300903,236.2700348,30.2472229,6.53537178,0.925375998,405.7908936,235.4007568,30.13936424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106446,02:07.0,WSHN FAN DB              ,2,188366.8281,29.21039391,0.970518053,404.2223206,233.3856964,42.99092102,50.01179123,10.8322258,0.973141193,406.3993225,234.2794342,47.51247787,9.524448395,0.977242053,408.1231995,235.7330627,41.34444427,9.034873962,0.960068822,404.3641052,234.5798187,40.26345062,30.2881012,7.262708664,11.13119602,2.562501907,9.746253014,2.562501907,9.410652161,2.632759809,6.18774271,5.817245007,5.9587183,11.30298615,0,3.831029892,3.903711557,3.758348227,4.011588097,3.960789204,4.056625843,3.867460489,3.809382439
106443,02:07.0,FDV UNIT B               ,3,64003.65625,23.63434601,0.88755399,410.6280823,237.0759888,37.43553543,49.99719238,7.724805355,0.903424978,411.4457397,235.9910126,36.23263931,8.018754959,0.898748994,413.542511,239.1773224,37.30342102,7.915375233,0.92554599,408.6781006,237.4191437,36.07130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106441,02:08.0,MF DB-2                  ,5,0,-0.901075065,-0.728472769,408.436676,235.8134918,1.748609543,50.09180069,-0.375913501,-0.661299884,409.5143738,235.7506866,2.411218166,-0.285833985,-0.583830118,411.1703491,237.4090271,2.06219697,-0.279697597,-0.783926666,407.505188,236.3681641,1.512178063,1.414821029,-1.045400143,0.568446338,-0.42640391,0.489584178,-0.42640391,0.356790513,-0.221514612,27.62884521,29.04256821,5.805285931,68.71232605,0,3.370245457,3.664452314,3.076038361,3.586308241,3.552943707,3.835802794,3.271482944,3.243103266
106442,02:08.0,FDV UNIT B               ,3,63980.00781,23.62979317,0.890242994,408.653717,235.9369507,37.49845505,50.07579422,7.483519554,0.853748977,408.7831116,234.1292419,37.43865585,8.327214241,0.865827978,412.2233582,238.2482452,40.36813354,7.936630249,0.900717974,405.6775513,236.0753632,37.36064148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106437,02:07.0,WSHN LGT DB              ,1,416372.1875,51.27599716,1.005780816,399.6521912,230.7501984,74.5051651,50.07709503,18.29117584,1.00590682,401.990509,229.3889465,80.2124939,17.39923286,1.005684853,404.7337952,234.5675964,74.59985352,15.60867882,1.006516695,394.6676636,231.2177887,68.39912415,51.6096344,-5.650845051,18.39985847,-1.996925712,17.49870872,-1.996925712,15.71106243,-1.790709376,6.959229469,7.72545433,7.895033836,42.88571167,0,3.803786039,3.929332256,3.678239822,4.399760246,3.992178679,4.341893673,3.653598309,4.184587955
106438,02:07.0,WSHN FAN DB              ,2,188337.3906,29.6266861,0.970537901,405.0132751,233.8395996,43.51497269,50.08652878,10.6032486,0.973340929,402.4226074,232.6648407,46.8212738,9.406337738,0.977594912,405.2763367,233.3450623,41.23471832,9.419464111,0.960254014,402.3294067,232.8775635,42.16846848,30.32492828,7.262032032,10.89366436,2.498605967,9.621917725,2.498605967,9.809345245,2.738059044,6.138825417,5.075232506,5.185651302,19.00036049,0,3.52310276,3.754279375,3.291925907,3.832044125,3.78826642,4.046493053,3.545970201,3.351950645
106439,02:07.0,FDV UNIT A               ,13,61712.77344,19.36499596,0.916220009,407.2166443,235.108902,29.96410561,50.07487869,6.270209789,0.903653026,410.818512,235.8782959,29.41661263,6.617895603,0.904950023,410.5730591,238.1342773,30.70953178,6.474446774,0.924310982,406.0066528,236.2155609,29.85336685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106440,02:07.0,MF DB-1                  ,4,32942.12109,17.67033768,0.819543719,407.3786926,235.2025757,30.55047607,50.08075333,2.717558146,0.714553833,409.5278625,235.359848,16.15888977,3.22761488,0.766592503,410.7646484,237.4562531,17.73101234,2.794304132,0.78546983,406.4136353,236.0819702,15.11063385,11.5709877,7.565946102,3.803153753,2.660612106,4.210340023,2.660612106,3.557493925,2.201732635,77.77852631,77.80693054,73.06787872,0,0,3.503748894,3.775290489,3.232207537,3.757397175,3.709815264,4.007073402,3.418392658,3.351209402
106434,02:08.0,MF DB-2                  ,5,0,-0.331827044,-1.157660007,417.3836365,240.9788971,0.544879913,50.04545975,-0.121241502,-1.098142982,417.1416626,240.615097,0.558715522,-0.108516283,-1.227462649,418.651062,241.5032196,0.581637621,-0.103606023,-1.144804955,416.3446045,240.9762115,0.503088832,0.396051764,0.210065499,0.1344354,0.058080744,0.140467361,0.058080744,0.121148996,0.062792279,37.37883759,38.37754822,43.06191635,70.2669754,0,2.406183243,2.671111584,2.14125514,2.722095251,2.564744473,2.909960747,2.239263535,2.41321373
106435,02:08.0,MF DB-1                  ,4,32938.46484,0.900071383,0.379133523,417.5329285,241.0651855,3.282082319,50.04434967,0.058077421,0.074837513,417.3474731,240.7684326,3.223208666,0.478061676,0.472483784,419.089325,241.5823517,4.188242435,0.36339429,0.616386712,416.6815796,241.1650391,2.444824457,2.377408028,2.129856348,0.776046872,0.773870587,1.011805534,0.773870587,0.589555681,0.464241832,19.75555611,12.60725212,15.88359451,0,0,2.582341671,2.692003012,2.47268033,2.712417126,2.643188238,2.827306271,2.485141039,2.592425346
106436,02:08.0,FDV UNIT A               ,13,61693.42578,19.33703423,0.903388977,415.577179,239.9354858,29.73332787,50.04130554,6.33189106,0.891781986,416.7996521,239.5432587,29.64086914,6.654455662,0.900084019,416.5482178,241.532547,30.60932159,6.303516388,0.91900003,412.947052,239.8513336,28.76198769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106431,02:07.0,WSHN FAN DB              ,2,188307.5,31.51853561,0.971754372,414.1748352,239.1263428,45.22665787,50.04465866,10.47079182,0.971265137,413.7397766,238.4080811,45.21897888,9.533228874,0.976339698,414.5793762,239.9785767,40.68802261,11.4157629,0.968749046,412.1128235,238.7236786,49.55760956,32.32884598,7.600165367,10.78057003,2.565776348,9.764253616,2.565776348,11.78402424,2.9229424,4.919291496,3.810981989,3.764832497,9.24089241,0,2.697460175,2.843940735,2.550979614,2.990804434,2.894104481,3.114811897,2.666737795,2.647836924
106432,02:07.0,FDV UNIT B               ,3,63956.32813,23.47893906,0.902502,418.7485046,241.7646027,35.86844254,50.03676224,7.767615318,0.903150022,417.7692261,240.1340485,35.81573486,7.837102413,0.890076995,421.4022827,243.013916,36.2323761,7.813026428,0.91791302,417.1080627,241.7711639,35.14839935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106433,02:07.0,WSHN LGT DB              ,1,416328.4375,38.26831818,1.007110119,413.6290283,238.8123322,53.81455994,50.03728104,15.08278656,1.006533623,413.7860413,237.8955231,63.81784821,12.17801094,1.009459972,415.4682312,239.7987061,51.26931381,11.05414486,1.005364656,412.3691101,238.9542694,46.46834564,38.59006119,-4.569386482,15.18198013,-1.732655764,12.29431534,-1.732655764,11.11376667,-1.149650335,7.150594711,8.010036469,6.927912712,22.12100029,0,2.647152185,2.952485085,2.341819286,3.10663271,2.941221237,3.349767685,2.555579424,2.613793612
106426,02:08.0,MF DB-1                  ,4,32932.26172,1.001354098,0.418673635,414.4740906,239.2983856,3.330954313,50.1009407,0.103083298,0.128567785,413.0307007,238.0550842,3.368051291,0.541914463,0.538510442,415.8531494,239.5484924,4.200908184,0.358754992,0.627917767,412.7894287,238.9620514,2.387723684,2.379443884,2.087735653,0.801781714,0.795127511,1.006321192,0.795127511,0.57134074,0.444662899,16.67967796,10.36639214,15.52953434,0,0,3.086128235,3.208339691,2.963917017,3.242642164,3.160821676,3.334240913,3.006531,3.090453625
106428,02:08.0,FDV UNIT B               ,3,63933.07031,23.39101791,0.912347972,414.403717,239.2563934,35.71858597,50.09027863,7.630048275,0.913537979,413.1271973,237.7510223,35.13002396,7.765441895,0.90031898,416.7302856,240.1929626,35.90953064,7.968537807,0.92732197,413.296051,239.245285,35.83550644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106429,02:08.0,WSHN LGT DB              ,1,416280.2188,49.12898254,1.007537365,409.3509216,236.3448334,69.82561493,50.08626556,17.6628685,1.007030249,410.0952759,236.2288818,75.29953003,15.83913517,1.009270191,411.3782349,237.6828461,67.26333618,15.72839355,1.006103039,408.8686218,236.7851715,66.92910767,49.6002388,-6.023051739,17.78792381,-2.105535746,15.98734093,-2.105535746,15.82497311,-1.745678067,7.224460602,8.257229805,7.349171638,66.74272919,0,3.337387085,3.558681488,3.11609292,3.435048819,3.615678549,3.748178959,3.47931838,3.038486481
106430,02:08.0,MF DB-2                  ,5,0,-1.303348422,-0.808044791,413.9692078,239.0073395,2.249598503,50.09859848,-0.525978446,-0.831750154,413.7945251,238.6722412,2.649556398,-0.533566594,-0.839703262,416.2188416,239.8180084,2.649604082,-0.499299765,-0.854062498,413.824585,239.3785858,2.439509153,1.8524158,-1.000227451,0.632375538,-0.351063371,0.635422766,-0.351063371,0.584617376,-0.304100633,22.63598061,23.95472717,18.84889221,67.5849762,0,3.007395029,3.164806604,2.849983454,3.161932945,3.098068476,3.273147345,2.937917709,2.986462593
106427,02:07.0,WSHN FAN DB              ,2,188277.1094,29.86242485,0.970495105,406.7515564,234.8425446,43.68290329,50.08190918,10.37917423,0.973631799,402.303894,230.0801544,46.33283615,9.445768356,0.977583051,406.594574,235.4276581,41.04177475,9.325687408,0.961021066,396.7384338,232.03125,42.08381271,30.02656937,7.149184227,10.66026592,2.43187499,9.662368774,2.43187499,9.703936577,2.682897091,5.773189545,5.726902008,6.138663769,12.38758087,0,3.739933729,3.641946316,3.837921143,3.880162954,3.788230896,3.778487444,3.795774937,3.858710051
106425,02:07.0,FDV UNIT A               ,13,61674.24219,19.1105957,0.907558024,403.2306824,232.8114777,30.14592552,50.08127594,6.019006252,0.896402001,404.60672,232.5427704,28.87481499,6.455467701,0.904551983,408.9804077,235.8484039,30.25945091,6.567965984,0.924775004,403.1343079,234.1624756,30.33894539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106421,02:08.0,MF DB-1                  ,4,32924.83203,0.988337159,0.427900881,410.2932434,236.8851471,3.248718977,50.10215759,0.101195835,0.130354211,410.034729,236.1922302,3.286790133,0.530356884,0.540672541,413.1785278,237.9484863,4.122407913,0.352676958,0.633989453,409.3923645,237.217514,2.342123985,2.313517094,2.025069475,0.776314259,0.769690394,0.980920732,0.769690394,0.556282103,0.430196166,16.45638275,9.989295959,14.94777489,0,0,2.877163887,3.085753202,2.668574333,2.745097399,2.972541094,3.036684275,2.904469013,2.58342576
106422,02:08.0,WSHN LGT DB              ,1,416231.5938,48.58833694,1.007433653,406.6631775,234.7942963,69.51094055,50.12025452,17.76927948,1.007072091,409.6262512,235.8621216,75.87416077,15.6262188,1.009419203,410.9681091,237.5417175,66.40856934,15.44701004,1.005868077,408.2904968,236.5052948,65.8085556,49.2088356,-5.965447426,17.89583969,-2.124568701,15.77480602,-2.124568701,15.53818989,-1.68083787,7.482752323,8.40161705,7.339146137,48.54319382,0,3.224287033,3.450072289,2.998502016,3.276703119,3.505911827,3.583476305,3.443468332,2.884742498
106423,02:08.0,WSHN FAN DB              ,2,188247.625,30.28232002,0.970301449,407.4143066,235.2245331,44.23895264,50.10838699,10.52480602,0.973297775,405.9224854,233.8656769,46.23830032,9.427135468,0.977523208,409.9985046,236.503952,40.77690506,10.25427628,0.960592866,404.7113647,234.9177704,45.54475403,31.1323967,7.482610226,10.8135519,2.482210159,9.643898964,2.482210159,10.67494488,2.967199564,4.753778458,5.061945915,4.737176895,14.15409756,0,3.185638428,3.250164986,3.121111631,2.948156834,3.270601273,3.158161402,3.389804363,2.824649811
106424,02:08.0,MF DB-2                  ,5,0,-0.398316681,-1.356795788,411.5846252,237.6313019,0.86886549,50.10550308,-0.175092265,-1.288602591,409.9977112,236.2289581,1.04188931,-0.117528401,-1.518487215,413.4405518,238.1030579,1.025108933,-0.104993626,-1.134515047,409.486908,237.2793732,0.510773778,0.611517906,0.447665751,0.246124417,0.172973767,0.244081572,0.172973767,0.121311896,0.060769353,79.78640747,83.27053833,40.14496231,71.22514343,0,2.933372498,3.11598897,2.750755787,2.590632677,2.972546577,2.919155836,3.024698019,2.543753147
106419,02:07.0,FDV UNIT A               ,13,61655.16016,19.14877701,0.905187011,406.0523376,234.4393768,30.07767296,50.09692383,6.427574158,0.904739976,407.3152771,235.1652527,30.20994568,6.538276672,0.905432999,407.8991089,235.655838,30.64280891,6.326391697,0.924522996,405.8335266,234.9950409,29.22255898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106420,02:07.0,FDV UNIT B               ,3,63909.80469,23.32057953,0.874832988,412.4938965,238.1535034,37.30345535,50.1116066,7.757813931,0.899318993,409.9263,236.2375336,36.51543808,7.276637077,0.838029981,415.3031616,238.6866913,36.37836075,8.324276924,0.90704298,411.6166687,238.0319977,38.37150955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106416,02:08.0,FDV UNIT A               ,13,61636.03906,19.01278305,0.923766017,407.2589111,235.1341705,29.17685699,50.12099075,6.17111969,0.905807018,408.2385559,236.0208588,28.86541367,6.703050137,0.921386003,407.3546143,235.5894928,30.87984848,6.180623055,0.922834992,406.7526855,235.2431641,28.60693359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106417,02:08.0,WSHN FAN DB              ,2,188217.7813,29.96357727,0.970440686,405.0464783,233.8595734,44.01704025,50.12704086,10.38197327,0.973626733,401.2261963,232.7003937,45.82371902,9.212878227,0.977950096,405.5261841,232.8442078,40.45882034,9.800778389,0.959697843,402.7608337,232.7820282,43.86724091,30.29615593,7.27018261,10.66319752,2.432776213,9.420601845,2.432776213,10.21235847,2.870018721,6.032239437,5.315909386,6.051342487,23.42050362,0,3.645923138,3.763982296,3.527863741,3.801651955,3.81958437,3.883527279,3.743673801,3.532342672
106418,02:08.0,FDV UNIT B               ,3,63886.45703,23.06288338,0.875353992,409.3638611,236.3466949,37.15127945,50.12947083,7.260028362,0.886573017,408.9882507,235.0117798,34.84450912,7.502723217,0.850645006,412.4415283,237.9517975,37.06649017,8.432821274,0.925117016,407.8600464,236.5773315,38.49926758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106413,02:07.0,MF DB-1                  ,4,32919.57422,0.989382923,0.43204698,409.0747986,236.1824493,3.229125023,50.13240814,0.099739112,0.129335418,410.5357666,236.2089996,3.264762402,0.531206191,0.539001286,413.6376343,238.3688354,4.134508133,0.357030839,0.637943983,409.0769653,237.3419342,2.35697341,2.316362858,2.025796175,0.771166265,0.764689147,0.985537887,0.764689147,0.559658647,0.430983454,16.06876183,8.84317112,15.19065475,0,0,3.40019083,3.604777575,3.195604324,3.284206629,3.490219593,3.556524277,3.435979128,3.110987902
106414,02:07.0,WSHN LGT DB              ,1,416181.5,50.29385757,1.005968332,404.1365662,233.3374481,72.2798233,50.13716125,17.66864014,1.006911039,406.181366,234.1560669,75.98179626,17.3942318,1.005265474,408.0263367,235.1802521,74.35277557,15.28491688,1.005853891,404.9334412,234.6307373,65.54905701,50.65282059,-5.541312218,17.79159737,-2.088084221,17.48630524,-2.088084221,15.37491894,-1.661156297,7.194701672,6.792752266,6.738227844,40.82749939,0,3.967410564,4.131123066,3.803698301,3.862366199,4.109852314,4.139828682,4.10462141,3.687971115
106415,02:07.0,MF DB-2                  ,5,0,-0.54100281,-1.426454544,412.7403564,238.2980499,1.318770766,50.11766434,-0.238118201,-0.777143836,411.4987488,237.8431091,1.288251281,-0.189530566,-0.724168062,413.2957764,238.1321869,1.099061012,-0.1911989,-0.868900657,411.8994141,238.0043335,0.924420238,0.788170397,-0.482235432,0.3064017,-0.192825645,0.26172179,-0.192825645,0.220046908,-0.108920246,76.77581787,105.2601471,23.55469894,71.5901947,0,3.188592196,3.356949568,3.020234823,3.135014057,3.270576,3.346661091,3.188353062,3.005186558
106410,02:08.0,MF DB-2                  ,5,0,-0.431806415,-1.370345831,407.0065918,234.9878387,0.972675502,50.07091904,-0.196220994,-1.353456259,408.0881042,234.6448364,1.293411136,-0.125762463,-1.581438661,408.6659851,236.4056091,1.27096653,-0.123741336,-1.140099764,404.9129028,235.1121826,0.614214778,0.747857869,0.577861369,0.303492248,0.231527254,0.300463617,0.231527254,0.143901974,0.073456526,78.55115509,87.82662964,39.97286606,74.83991241,0,2.997354984,3.312716007,2.681993961,3.318663597,3.192191362,3.53896904,2.86312294,2.939263821
106411,02:08.0,FDV UNIT B               ,3,63863.12109,23.15068054,0.910149992,406.0439453,234.4299469,36.17040634,50.05325699,7.776748657,0.917110026,406.7016602,233.6413422,36.29335022,7.89563036,0.903424025,408.7962341,236.0984802,37.01706314,7.592360497,0.922461987,405.2027283,234.9241486,35.01870728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106412,02:08.0,MF DB-1                  ,4,32913.49609,0.970882714,0.432908684,407.287323,235.149292,3.177755356,50.06528473,0.104601756,0.139708847,405.8535767,234.0995483,3.198265314,0.516959667,0.548966408,408.6905518,235.308197,4.001969814,0.342498809,0.641850591,405.8394165,234.8654327,2.268866301,2.224020004,1.937670469,0.74871248,0.741369545,0.941696286,0.741369545,0.533611476,0.409189135,16.98215675,10.67535782,15.25713348,0,0,3.066578865,3.371683836,2.761474133,3.331391573,3.254909039,3.557630539,2.955818415,2.978159428
106407,02:07.0,WSHN FAN DB              ,2,188188.4844,29.42926979,0.970814705,402.7840576,232.5505371,43.45413589,50.07182693,10.3228159,0.973305702,402.1297302,231.6826935,45.77784348,9.271422386,0.978378952,402.9833069,233.1231079,40.64938354,9.711585999,0.96148777,399.7252197,231.8747559,43.75984573,30.182827,7.170211315,10.60593319,2.434194803,9.47631073,2.434194803,10.10058212,2.77612257,5.869628429,4.517660618,4.857186317,18.6931839,0,3.151101589,3.486568451,2.815634727,3.498577595,3.474508286,3.808376551,3.139923811,2.894364595
106408,02:07.0,WSHN LGT DB              ,1,416147.5313,31.40621185,1.007852316,403.0551758,232.7093964,45.33789444,50.04859924,11.08947277,1.007562637,403.3974915,232.5436249,48.05110168,10.9117794,1.010450125,404.4996033,233.4685211,47.23126602,9.389130592,1.005551577,401.7804871,232.808548,40.62391663,31.64253998,-3.955120564,11.17397785,-1.371632576,11.02701378,-1.371632576,9.441545486,-0.993486822,9.636837959,10.67648888,8.313297272,77.69298553,0,3.315334797,3.50668025,3.123989582,3.528618813,3.568647623,3.788028955,3.359606028,3.115851879
106409,02:07.0,FDV UNIT A               ,13,61617.00781,19.06551552,0.909155011,404.6051331,233.6008759,29.92069435,50.05438995,6.280797958,0.902647018,405.9099426,233.7301331,29.77023888,6.529615402,0.91049999,404.7194519,234.6584625,30.56128311,6.197030544,0.919779003,402.4578552,233.4607086,29.0418644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106406,02:11.0,MF DB-1                  ,4,32910.56641,0.887980938,0.399350256,411.0896912,237.3447418,3.121781111,50.0506897,0.097039819,0.123300746,411.4981995,237.38414,3.315374374,0.502147973,0.54147476,412.0886536,237.9352722,3.897577047,0.290725112,0.565631688,410.226593,237.4495239,2.168437958,2.228371382,1.984528661,0.787017286,0.78101176,0.927371025,0.78101176,0.513983011,0.423860192,16.98687172,11.82109451,14.69709301,0,0,2.859312534,3.224158287,2.494466543,2.970335007,3.066707611,3.318356276,2.836055517,2.554688692
106405,02:10.0,MF DB-2                  ,5,0,-0.366249949,-1.146279335,411.2403564,237.4318848,0.602227867,50.05364227,-0.127878755,-1.0795753,411.6141968,237.4606476,0.585084379,-0.123297006,-1.193160415,412.2814026,238.0926208,0.641829133,-0.11371617,-1.159741998,410.3296204,237.5289154,0.570952415,0.427084118,0.217967495,0.138934508,0.054312274,0.152814776,0.054312274,0.13533482,0.073376745,33.14963531,31.22445297,47.05748749,72.03490448,0,2.847195625,3.212923527,2.481467724,2.936040163,3.05100894,3.307308674,2.809334278,2.537396431
106403,02:08.0,FDV UNIT B               ,3,63840.03516,23.08860016,0.90683502,410.6568604,237.0933075,35.79648972,50.04227448,7.961954117,0.91880399,410.3551636,236.0701752,36.70757675,7.686378479,0.888495982,412.1213379,237.9613495,36.35462952,7.549716949,0.915573001,409.574585,237.1088104,34.74954987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106404,02:07.0,WSHN FAN DB              ,2,188159.2813,29.20001793,0.96994704,407.2390442,235.122757,42.68529892,50.05101013,10.2366209,0.97276485,407.7737427,235.206543,44.74034882,9.134651184,0.978164196,408.0263977,236.1190338,39.55024719,9.825960159,0.959621787,405.6786804,235.076889,43.77591324,30.1012001,7.260371208,10.52322292,2.439222813,9.33856678,2.439222813,10.23940945,2.880280495,5.641672611,4.449658871,4.442579269,18.48476219,0,3.069218636,3.370028019,2.768409491,3.297847033,3.349004269,3.59503293,3.095256805,2.781628847
106401,02:07.0,FDV UNIT A               ,13,61597.94531,19.14186859,0.908303022,409.7417908,236.5664825,29.69104767,50.04295731,6.425858498,0.903886974,411.1298523,236.6420593,30.04174423,6.535085678,0.904241979,409.9060974,237.8169098,30.38951302,6.257301807,0.918834984,407.2306519,236.3819733,29.01755524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106402,02:07.0,WSHN LGT DB              ,1,416114.8438,31.86157036,1.007635355,407.5556641,235.3078003,45.4759407,50.05195618,11.06718254,1.007317066,407.5229492,235.2145844,47.39825058,11.20925713,1.009758472,407.7791443,235.552124,48.0561142,9.58998394,1.005651474,405.9850464,235.0423126,41.15241623,32.11297226,-3.947669506,11.14875984,-1.346224308,11.31971931,-1.346224308,9.644490242,-1.023910165,9.407236099,10.53568459,8.730484962,75.78025818,0,3.063909054,3.418462038,2.709356308,3.246552944,3.411758184,3.672964096,3.147241831,2.659723759
106397,02:10.0,FDV UNIT A               ,13,61578.92969,19.09937668,0.915870011,404.0822449,233.2989655,29.79314613,50.01805496,6.167678356,0.908891022,406.7301025,233.9010162,29.01200485,6.594030857,0.915688992,405.3981628,235.3368835,30.59939384,6.282634735,0.926093996,402.2542419,233.7097321,29.25513458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106398,02:10.0,FDV UNIT B               ,3,63816.8125,23.12745667,0.919902027,407.0614014,235.0172577,35.65634155,50.02400208,7.549862385,0.92058599,406.3425598,233.7709045,35.0819931,7.939538956,0.912730992,408.7203369,235.8015747,36.88973618,7.605978966,0.926989973,405.8165588,234.9586945,34.86994934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106400,02:10.0,WSHN LGT DB              ,1,416082.4688,32.52762985,1.007267833,403.2252502,232.8077393,46.91134262,50.02392197,11.65214443,1.00580287,402.4917908,231.7474365,50.57296371,11.0983057,1.0100739,404.4437561,233.3916321,48.03620148,9.78100872,1.005814314,401.0042725,232.4739227,42.35447311,32.76961517,-3.907492638,11.72015476,-1.260768056,11.21124744,-1.260768056,9.838212013,-1.059377193,8.859424591,10.05295849,8.678647041,89.41674805,0,3.632342339,3.872642756,3.39204216,3.950374842,3.898037434,4.116429806,3.678837776,3.546824217
106399,02:09.0,MF DB-1                  ,4,32906.91797,0.67701602,0.337242752,406.4386292,234.65979,2.85013175,50.03131485,-0.011914703,-1.979721308,405.9657593,233.7481995,2.513589144,0.340751439,0.385413289,407.7798767,235.2661285,3.757955074,0.34973529,0.657769144,404.3099365,234.4172974,2.269914389,2.003365755,1.803728342,0.587546945,0.587426066,0.88411957,0.587426066,0.531699181,0.400486231,19.81652451,10.0293684,17.6980114,0,0,3.55160141,3.803306103,3.299896717,3.546246529,3.67845726,3.821445942,3.548716784,3.302164078
106395,02:09.0,WSHN FAN DB              ,2,188130.0781,28.77597237,0.970066607,403.6737976,233.0647125,42.43200302,50.013134,10.17636871,0.972922146,404.6772766,233.0513763,44.88106155,9.116570473,0.978205144,405.2814636,234.5540009,39.73366928,9.514313698,0.959314048,402.1485291,233.2731934,42.70983505,29.69711494,7.152918339,10.45959282,2.417559147,9.319691658,2.417559147,9.917830467,2.80021286,6.237422943,5.206544399,5.423974514,20.88739586,0,3.553041697,3.850186348,3.255897045,3.804138184,3.819617987,4.057823181,3.586634159,3.307278872
106396,02:09.0,MF DB-2                  ,5,0,-0.253400475,-1.247237682,407.2667542,235.1382294,0.47722578,50.01917648,-0.092522979,-1.18472147,407.9807129,235.1114502,0.482691675,-0.067020468,-1.385421991,409.1917114,236.2122955,0.461665988,-0.094147354,-1.195358276,406.475769,235.4934845,0.497563004,0.339542836,0.221215233,0.113486342,0.065716423,0.109051183,0.065716423,0.117005311,0.069473147,35.05984116,43.04737091,48.61210251,73.44205475,0,3.325320005,3.617106438,3.033533573,3.529502869,3.505894423,3.775782108,3.242237806,3.190165043
106392,02:09.0,FDV UNIT B               ,3,63793.47656,23.32489586,0.88875097,399.6474304,230.738266,37.91215134,50.06190109,7.909732819,0.902755022,395.3905945,228.3907013,38.36310196,7.318297386,0.828132987,400.9568787,230.0548553,38.41300964,8.05236721,0.896185994,398.5215454,229.9547577,38.82640076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
