ID,Date_Time,Equipment_Name,Equipment_Id,Flow_Rate,Flow_Total,Consumption
348,2022-05-06 20:02:05.000,Wooshin_Air_Consumption,7,376,142793,NULL
347,2022-05-06 19:02:05.000,Wooshin_Air_Consumption,7,0,142783,NULL
346,2022-05-06 18:02:05.000,Wooshin_Air_Consumption,7,366,142763,NULL
345,2022-05-06 17:02:06.000,Wooshin_Air_Consumption,7,383,142741,NULL
344,2022-05-06 16:02:05.000,Wooshin_Air_Consumption,7,349,142724,NULL
343,2022-05-06 15:02:05.000,Wooshin_Air_Consumption,7,412,142700,NULL
342,2022-05-06 14:02:05.000,Wooshin_Air_Consumption,7,63,142689,NULL
341,2022-05-06 13:02:05.000,Wooshin_Air_Consumption,7,324,142669,NULL
340,2022-05-06 12:02:05.000,Wooshin_Air_Consumption,7,285,142647,NULL
339,2022-05-06 11:02:05.000,Wooshin_Air_Consumption,7,0,142637,NULL
338,2022-05-06 10:02:05.000,Wooshin_Air_Consumption,7,441,142618,NULL
337,2022-05-06 09:02:05.000,Wooshin_Air_Consumption,7,326,142596,NULL
336,2022-05-06 08:02:05.000,Wooshin_Air_Consumption,7,412,142575,NULL
335,2022-05-06 07:02:05.000,Wooshin_Air_Consumption,7,305,142561,NULL
334,2022-05-06 06:02:05.000,Wooshin_Air_Consumption,7,94,142543,NULL
333,2022-05-06 05:02:05.000,Wooshin_Air_Consumption,7,201,142542,NULL
332,2022-05-06 04:02:06.000,Wooshin_Air_Consumption,7,270,142521,NULL
331,2022-05-06 03:02:05.000,Wooshin_Air_Consumption,7,335,142515,NULL
330,2022-05-06 02:02:08.000,Wooshin_Air_Consumption,7,354,142495,NULL
329,2022-05-06 01:02:06.000,Wooshin_Air_Consumption,7,333,142473,NULL
328,2022-05-06 00:05:04.000,Wooshin_Air_Consumption,7,201,142454,NULL
327,2022-05-05 23:02:05.000,Wooshin_Air_Consumption,7,114,142433,NULL
326,2022-05-05 22:02:05.000,Wooshin_Air_Consumption,7,314,142425,NULL
325,2022-05-05 21:02:05.000,Wooshin_Air_Consumption,7,544,142404,NULL
324,2022-05-05 20:02:05.000,Wooshin_Air_Consumption,7,355,142382,NULL
323,2022-05-05 19:02:05.000,Wooshin_Air_Consumption,7,47,142374,NULL
322,2022-05-05 18:02:05.000,Wooshin_Air_Consumption,7,422,142354,NULL
321,2022-05-05 17:02:05.000,Wooshin_Air_Consumption,7,334,142333,NULL
320,2022-05-05 16:02:05.000,Wooshin_Air_Consumption,7,289,142316,NULL
319,2022-05-05 15:02:05.000,Wooshin_Air_Consumption,7,462,142295,NULL
318,2022-05-05 14:02:06.000,Wooshin_Air_Consumption,7,54,142287,NULL
317,2022-05-05 13:02:05.000,Wooshin_Air_Consumption,7,433,142268,NULL
316,2022-05-05 12:02:05.000,Wooshin_Air_Consumption,7,167,142252,NULL
315,2022-05-05 11:02:05.000,Wooshin_Air_Consumption,7,9,142243,NULL
314,2022-05-05 10:02:05.000,Wooshin_Air_Consumption,7,350,142224,NULL
313,2022-05-05 09:02:05.000,Wooshin_Air_Consumption,7,284,142202,NULL
312,2022-05-05 08:02:05.000,Wooshin_Air_Consumption,7,280,142181,NULL
311,2022-05-05 07:02:05.000,Wooshin_Air_Consumption,7,288,142167,NULL
310,2022-05-05 06:02:05.000,Wooshin_Air_Consumption,7,48,142150,NULL
309,2022-05-05 05:02:05.000,Wooshin_Air_Consumption,7,2,142150,NULL
308,2022-05-05 04:02:05.000,Wooshin_Air_Consumption,7,6,142149,NULL
307,2022-05-05 03:02:06.000,Wooshin_Air_Consumption,7,274,142145,NULL
306,2022-05-05 02:02:05.000,Wooshin_Air_Consumption,7,358,142125,NULL
305,2022-05-05 01:02:05.000,Wooshin_Air_Consumption,7,363,142106,NULL
304,2022-05-05 00:05:04.000,Wooshin_Air_Consumption,7,320,142087,NULL
303,2022-05-04 23:02:05.000,Wooshin_Air_Consumption,7,93,142070,NULL
302,2022-05-04 22:02:05.000,Wooshin_Air_Consumption,7,409,142062,NULL
301,2022-05-04 21:02:05.000,Wooshin_Air_Consumption,7,310,142041,NULL
300,2022-05-04 20:02:05.000,Wooshin_Air_Consumption,7,322,142020,NULL
299,2022-05-04 19:02:06.000,Wooshin_Air_Consumption,7,0,142012,NULL
298,2022-05-04 18:02:05.000,Wooshin_Air_Consumption,7,442,141992,NULL
297,2022-05-04 17:02:05.000,Wooshin_Air_Consumption,7,372,141971,NULL
296,2022-05-04 16:02:05.000,Wooshin_Air_Consumption,7,343,141956,NULL
295,2022-05-04 15:02:05.000,Wooshin_Air_Consumption,7,151,141936,NULL
294,2022-05-04 14:02:05.000,Wooshin_Air_Consumption,7,50,141927,NULL
293,2022-05-04 13:02:05.000,Wooshin_Air_Consumption,7,501,141907,NULL
292,2022-05-04 12:02:05.000,Wooshin_Air_Consumption,7,495,141886,NULL
291,2022-05-04 11:02:05.000,Wooshin_Air_Consumption,7,0,141876,NULL
290,2022-05-04 10:02:06.000,Wooshin_Air_Consumption,7,457,141857,NULL
289,2022-05-04 09:02:05.000,Wooshin_Air_Consumption,7,445,141835,NULL
288,2022-05-04 08:02:05.000,Wooshin_Air_Consumption,7,413,141815,NULL
287,2022-05-04 07:02:05.000,Wooshin_Air_Consumption,7,256,141800,NULL
286,2022-05-04 06:02:06.000,Wooshin_Air_Consumption,7,129,141783,NULL
285,2022-05-04 05:02:05.000,Wooshin_Air_Consumption,7,0,141780,NULL
284,2022-05-04 04:02:05.000,Wooshin_Air_Consumption,7,0,141780,NULL
283,2022-05-04 03:02:05.000,Wooshin_Air_Consumption,7,0,141780,NULL
282,2022-05-04 02:02:06.000,Wooshin_Air_Consumption,7,0,141780,NULL
281,2022-05-04 01:02:05.000,Wooshin_Air_Consumption,7,0,141780,NULL
280,2022-05-04 00:05:04.000,Wooshin_Air_Consumption,7,0,141780,NULL
279,2022-05-03 23:02:05.000,Wooshin_Air_Consumption,7,0,141780,NULL
278,2022-05-03 22:02:05.000,Wooshin_Air_Consumption,7,0,141780,NULL
277,2022-05-03 21:02:05.000,Wooshin_Air_Consumption,7,0,141780,NULL
276,2022-05-03 20:02:06.000,Wooshin_Air_Consumption,7,0,141780,NULL
275,2022-05-03 19:02:05.000,Wooshin_Air_Consumption,7,0,141780,NULL
274,2022-05-03 18:02:05.000,Wooshin_Air_Consumption,7,0,141780,NULL
273,2022-05-03 17:02:05.000,Wooshin_Air_Consumption,7,0,141780,NULL
272,2022-05-03 16:02:05.000,Wooshin_Air_Consumption,7,0,141779,NULL
271,2022-05-03 15:02:05.000,Wooshin_Air_Consumption,7,1,141777,NULL
270,2022-05-03 14:02:05.000,Wooshin_Air_Consumption,7,7,141775,NULL
269,2022-05-03 13:02:05.000,Wooshin_Air_Consumption,7,2,141773,NULL
268,2022-05-03 12:02:05.000,Wooshin_Air_Consumption,7,34,141772,NULL
267,2022-05-03 11:02:05.000,Wooshin_Air_Consumption,7,31,141771,NULL
266,2022-05-03 10:02:06.000,Wooshin_Air_Consumption,7,39,141769,NULL
265,2022-05-03 09:02:05.000,Wooshin_Air_Consumption,7,13,141768,NULL
264,2022-05-03 08:02:05.000,Wooshin_Air_Consumption,7,0,141765,NULL
263,2022-05-03 07:02:05.000,Wooshin_Air_Consumption,7,0,141765,NULL
262,2022-05-03 06:02:05.000,Wooshin_Air_Consumption,7,0,141765,NULL
261,2022-05-03 05:02:05.000,Wooshin_Air_Consumption,7,32,141765,NULL
260,2022-05-03 04:02:06.000,Wooshin_Air_Consumption,7,150,141755,NULL
259,2022-05-03 03:02:05.000,Wooshin_Air_Consumption,7,189,141752,NULL
258,2022-05-03 02:02:06.000,Wooshin_Air_Consumption,7,249,141741,NULL
256,2022-05-03 01:02:05.000,Wooshin_Air_Consumption,7,275,141724,NULL
257,2022-05-03 00:05:04.000,Wooshin_Air_Consumption,7,314,141708,NULL
255,2022-05-02 23:02:05.000,Wooshin_Air_Consumption,7,21,141694,NULL
254,2022-05-02 22:02:05.000,Wooshin_Air_Consumption,7,208,141692,NULL
253,2022-05-02 21:02:06.000,Wooshin_Air_Consumption,7,447,141677,NULL
252,2022-05-02 20:02:05.000,Wooshin_Air_Consumption,7,358,141657,NULL
251,2022-05-02 19:02:05.000,Wooshin_Air_Consumption,7,3,141648,NULL
250,2022-05-02 18:02:05.000,Wooshin_Air_Consumption,7,341,141629,NULL
249,2022-05-02 17:02:05.000,Wooshin_Air_Consumption,7,326,141608,NULL
248,2022-05-02 16:02:05.000,Wooshin_Air_Consumption,7,252,141594,NULL
247,2022-05-02 15:02:05.000,Wooshin_Air_Consumption,7,375,141575,NULL
246,2022-05-02 14:02:06.000,Wooshin_Air_Consumption,7,44,141566,NULL
245,2022-05-02 13:02:05.000,Wooshin_Air_Consumption,7,386,141546,NULL
244,2022-05-02 12:02:05.000,Wooshin_Air_Consumption,7,339,141524,NULL
243,2022-05-02 11:02:06.000,Wooshin_Air_Consumption,7,21,141515,NULL
242,2022-05-02 10:02:05.000,Wooshin_Air_Consumption,7,338,141495,NULL
241,2022-05-02 09:02:05.000,Wooshin_Air_Consumption,7,345,141475,NULL
240,2022-05-02 08:02:05.000,Wooshin_Air_Consumption,7,291,141454,NULL
239,2022-05-02 07:02:05.000,Wooshin_Air_Consumption,7,409,141439,NULL
238,2022-05-02 06:02:05.000,Wooshin_Air_Consumption,7,42,141421,NULL
