Master_ID,Date_Time,Node_Name,Node_ID,Output_Frequency,Motor_Speed,Output_Current_Avg,Output_Current_U,Output_Current_V,Output_Current_W,Set_Frequency,Set_Speed,Input_Voltage,Output_Voltage,DC_Bus_Voltage,Energy_Meter_MWH,Energy_Meter_KWH,Energy_Saved_KWH,IGBT_HS_Temperature_U,IGBT_HS_Temperature_V,IGBT_HS_Temperature_W,Run_Time_Hrs,Adjustable_OverCurrent_Level,UnderCurrent_Level,Output_Current_level,Earth_Fault_Detection_Level
50178,2022-06-21 21:02:06.000,FDV Unit 3A                             ,56,3816,1144,405,536,383,305,3816,1144,399,317,550,62,964,0,0,0,52,4676,300,0,30,50
50180,2022-06-21 21:02:06.000,FDV Unit 1A                             ,54,3813,1143,391,393,403,377,3813,1143,395,313,549,63,1635,242,0,0,57,5443,300,0,30,50
50181,2022-06-21 21:02:06.000,FDV Unit 2A                             ,55,3839,1151,404,390,417,410,3839,1151,397,317,552,65,3862,607,0,0,43,5269,300,0,30,50
50179,2022-06-21 21:02:05.000,FDV Unit 1B                             ,51,4061,1218,413,402,411,389,4061,1218,401,336,556,66,1089,192,0,0,55,4473,300,0,30,50
50176,2022-06-21 20:02:06.000,FDV Unit 1A                             ,54,3813,1143,389,385,373,408,3813,1143,391,314,546,63,1485,220,0,0,59,5442,300,0,30,50
50175,2022-06-21 20:02:06.000,FDV Unit 2A                             ,55,3839,1151,404,406,395,423,3839,1151,394,317,547,65,3702,586,0,0,55,5268,300,0,30,50
50177,2022-06-21 20:02:06.000,FDV Unit 3A                             ,56,3816,1144,406,533,381,306,3816,1144,396,315,544,62,739,986,0,0,55,4675,300,0,30,50
50174,2022-06-21 20:02:05.000,FDV Unit 1B                             ,51,4063,1218,410,400,413,392,4063,1218,393,338,545,66,916,164,0,0,46,4472,300,0,30,50
50173,2022-06-21 19:02:07.000,FDV Unit 1A                             ,54,3813,1143,388,399,368,398,3813,1143,403,315,560,63,1333,197,0,0,51,5441,300,0,30,50
50171,2022-06-21 19:02:06.000,FDV Unit 1B                             ,51,4063,1218,413,407,416,398,4063,1218,408,336,565,66,743,137,0,0,56,4471,300,0,30,50
50170,2022-06-21 19:02:06.000,FDV Unit 3A                             ,56,3816,1144,402,525,380,293,3816,1144,410,316,564,62,513,972,0,0,58,4674,300,0,30,50
50172,2022-06-21 19:02:06.000,FDV Unit 2A                             ,55,3839,1151,403,407,412,388,3839,1151,405,317,562,65,3543,565,0,0,44,5267,300,0,30,50
50166,2022-06-21 18:02:06.000,FDV Unit 2A                             ,55,3838,1151,397,383,414,406,3838,1151,396,318,551,65,3385,544,0,0,55,5266,300,0,30,50
50169,2022-06-21 18:02:06.000,FDV Unit 1A                             ,54,3813,1143,386,399,371,392,3813,1143,396,315,549,63,1187,175,0,0,49,5440,300,0,30,50
50168,2022-06-21 18:02:06.000,FDV Unit 3A                             ,56,3816,1144,392,510,368,290,3816,1144,396,316,547,62,290,957,0,0,48,4673,300,0,30,50
50167,2022-06-21 18:02:05.000,FDV Unit 1B                             ,51,4061,1218,405,409,413,391,4061,1218,398,336,552,66,570,109,0,0,46,4470,300,0,30,50
50162,2022-06-21 17:02:06.000,FDV Unit 3A                             ,56,3813,1143,396,524,379,295,3813,1143,400,315,551,62,73,942,0,0,48,4672,300,0,30,50
50165,2022-06-21 17:02:06.000,FDV Unit 2A                             ,55,3834,1150,402,385,403,412,3834,1150,398,317,553,65,3230,523,0,0,56,5265,300,0,30,50
50164,2022-06-21 17:02:06.000,FDV Unit 1A                             ,54,3810,1143,388,403,378,374,3810,1143,398,315,552,63,1041,153,0,0,52,5439,300,0,30,50
50163,2022-06-21 17:02:05.000,FDV Unit 1B                             ,51,4056,1216,408,398,409,393,4056,1216,399,337,553,66,403,80,0,0,51,4469,300,0,30,50
50160,2022-06-21 16:02:06.000,FDV Unit 2A                             ,55,3833,1149,397,383,412,390,3833,1149,394,318,547,65,3074,501,0,0,51,5264,300,0,30,50
50159,2022-06-21 16:02:06.000,FDV Unit 1A                             ,54,3810,1143,385,366,396,396,3810,1143,392,317,545,63,894,131,0,0,53,5438,300,0,30,50
50161,2022-06-21 16:02:06.000,FDV Unit 3A                             ,56,3811,1143,397,526,377,297,3811,1143,394,315,543,61,9852,927,0,0,51,4671,300,0,30,50
50158,2022-06-21 16:02:05.000,FDV Unit 1B                             ,51,4053,1215,408,417,420,400,4053,1215,393,334,547,66,234,52,0,0,50,4468,300,0,30,50
50154,2022-06-21 15:02:07.000,FDV Unit 2A                             ,55,3833,1149,398,407,379,400,3833,1149,396,318,550,65,2918,480,0,0,55,5263,300,0,30,50
50156,2022-06-21 15:02:07.000,FDV Unit 1A                             ,54,3810,1143,385,402,371,387,3810,1143,393,315,547,63,747,108,0,0,53,5437,300,0,30,50
50157,2022-06-21 15:02:07.000,FDV Unit 1B                             ,51,4053,1215,406,407,408,389,4053,1215,395,336,547,66,62,24,0,0,54,4467,300,0,30,50
50155,2022-06-21 15:02:05.000,FDV Unit 3A                             ,56,3811,1143,400,527,376,296,3811,1143,396,315,545,61,9630,912,0,0,57,4670,300,0,30,50
50153,2022-06-21 14:02:07.000,FDV Unit 3A                             ,56,3811,1143,403,529,383,295,3811,1143,402,316,554,61,9404,897,0,0,57,4669,300,0,30,50
50151,2022-06-21 14:02:07.000,FDV Unit 1B                             ,51,4053,1215,406,402,410,393,4053,1215,400,335,554,65,9894,996,0,0,55,4466,300,0,30,50
50152,2022-06-21 14:02:07.000,FDV Unit 1A                             ,54,3810,1143,384,388,397,372,3810,1143,399,315,553,63,601,86,0,0,54,5436,300,0,30,50
50150,2022-06-21 14:02:06.000,FDV Unit 2A                             ,55,3833,1149,399,394,415,396,3833,1149,400,317,555,65,2762,458,0,0,59,5262,300,0,30,50
50148,2022-06-21 13:02:08.000,FDV Unit 3A                             ,56,3811,1143,402,522,376,299,3811,1143,397,316,546,61,9184,882,0,0,54,4668,300,0,30,50
50149,2022-06-21 13:02:08.000,FDV Unit 2A                             ,55,3834,1150,400,391,417,393,3834,1149,394,318,548,65,2607,437,0,0,48,5261,300,0,30,50
50146,2022-06-21 13:02:07.000,FDV Unit 1A                             ,54,3810,1143,385,389,404,378,3810,1143,395,315,548,63,455,64,0,0,53,5435,300,0,30,50
50147,2022-06-21 13:02:07.000,FDV Unit 1B                             ,51,4053,1215,407,408,416,399,4053,1215,394,336,546,65,9728,968,0,0,54,4465,300,0,30,50
50142,2022-06-21 12:02:06.000,FDV Unit 3A                             ,56,3811,1143,403,529,380,304,3811,1143,394,314,544,61,8967,867,0,0,54,4667,300,0,30,50
50145,2022-06-21 12:02:06.000,FDV Unit 2A                             ,55,3833,1149,400,422,387,406,3833,1149,392,318,545,65,2452,416,0,0,53,5260,300,0,30,50
50144,2022-06-21 12:02:06.000,FDV Unit 1A                             ,54,3810,1143,386,408,378,376,3810,1143,389,316,542,63,309,41,0,0,55,5434,300,0,30,50
50143,2022-06-21 12:02:05.000,FDV Unit 1B                             ,51,4055,1216,407,410,412,391,4055,1216,393,336,544,65,9557,940,0,0,50,4464,300,0,30,50
50141,2022-06-21 11:02:06.000,FDV Unit 1B                             ,51,4056,1216,410,407,414,391,4056,1216,396,335,550,65,9386,912,0,0,57,4463,300,0,30,50
50138,2022-06-21 11:02:06.000,FDV Unit 1A                             ,54,3810,1143,386,376,400,379,3810,1143,394,315,548,63,162,19,0,0,57,5433,300,0,30,50
50140,2022-06-21 11:02:06.000,FDV Unit 2A                             ,55,3834,1150,400,398,381,417,3834,1150,397,317,551,65,2293,394,0,0,59,5259,300,0,30,50
50139,2022-06-21 11:02:05.000,FDV Unit 3A                             ,56,3813,1143,400,522,379,293,3813,1143,399,315,549,61,8744,853,0,0,54,4666,300,0,30,50
50135,2022-06-21 10:02:06.000,FDV Unit 1B                             ,51,4058,1217,410,400,409,384,4058,1217,389,334,539,65,9217,884,0,0,49,4462,300,0,30,50
50136,2022-06-21 10:02:06.000,FDV Unit 2A                             ,55,3835,1150,401,403,390,421,3835,1150,390,317,542,65,2140,373,0,0,55,5258,300,0,30,50
50137,2022-06-21 10:02:06.000,FDV Unit 1A                             ,54,3811,1143,387,392,396,368,3811,1143,387,313,537,63,12,996,0,0,51,5432,300,0,30,50
50134,2022-06-21 10:02:05.000,FDV Unit 3A                             ,56,3813,1143,404,523,382,293,3813,1143,393,316,540,61,8522,838,0,0,58,4665,300,0,30,50
50133,2022-06-21 09:02:07.000,FDV Unit 1A                             ,54,3811,1143,386,381,381,406,3811,1143,387,316,538,62,9862,974,0,0,52,5431,300,0,30,50
50132,2022-06-21 09:02:06.000,FDV Unit 2A                             ,55,3835,1150,401,380,410,407,3835,1150,390,318,542,65,1980,351,0,0,52,5257,300,0,30,50
50131,2022-06-21 09:02:06.000,FDV Unit 1B                             ,51,4058,1217,409,408,416,392,4058,1217,392,336,542,65,9045,856,0,0,58,4461,300,0,30,50
50130,2022-06-21 09:02:06.000,FDV Unit 3A                             ,56,3815,1144,404,534,381,303,3815,1144,392,316,541,61,8295,823,0,0,48,4664,300,0,30,50
50126,2022-06-21 08:02:06.000,FDV Unit 1A                             ,54,3811,1143,390,401,376,392,3811,1143,399,314,555,62,9714,952,0,0,59,5430,300,0,30,50
50128,2022-06-21 08:02:06.000,FDV Unit 3A                             ,56,3815,1144,408,542,394,300,3815,1144,403,314,555,61,8071,809,0,0,59,4663,300,0,30,50
50129,2022-06-21 08:02:06.000,FDV Unit 2A                             ,55,3838,1151,402,419,398,395,3838,1151,400,315,554,65,1823,330,0,0,52,5256,300,0,30,50
50127,2022-06-21 08:02:05.000,FDV Unit 1B                             ,51,4059,1217,414,420,423,408,4059,1217,402,336,559,65,8874,828,0,0,58,4460,300,0,30,50
50124,2022-06-21 07:03:56.000,FDV Unit 1A                             ,54,3813,1143,390,383,405,380,3813,1143,397,316,551,62,9567,930,0,0,58,5429,300,0,30,50
50123,2022-06-21 07:03:56.000,FDV Unit 3A                             ,56,3816,1144,406,537,383,303,3816,1144,401,316,553,61,7841,794,0,0,56,4662,300,0,30,50
50125,2022-06-21 07:03:56.000,FDV Unit 2A                             ,55,3838,1151,405,421,407,395,3838,1151,398,316,552,65,1659,308,0,0,54,5255,300,0,30,50
50122,2022-06-21 07:03:55.000,FDV Unit 1B                             ,51,4061,1218,415,425,438,410,4061,1218,399,335,555,65,8701,800,0,0,56,4459,300,0,30,50
50118,2022-06-21 06:02:06.000,FDV Unit 1A                             ,54,3816,1144,393,384,384,407,3816,1144,408,315,568,62,9416,908,0,0,41,5428,300,0,30,50
50119,2022-06-21 06:02:06.000,FDV Unit 1B                             ,51,4066,1219,418,417,422,406,4066,1219,410,337,569,65,8529,773,0,0,52,4458,300,0,30,50
50120,2022-06-21 06:02:06.000,FDV Unit 3A                             ,56,3820,1146,413,547,392,304,3820,1146,413,317,568,61,7619,780,0,0,33,4661,300,0,30,50
50121,2022-06-21 06:02:06.000,FDV Unit 2A                             ,55,3843,1152,409,425,410,397,3843,1152,411,318,570,65,1505,288,0,0,42,5254,300,0,30,50
50116,2022-06-21 05:02:08.000,FDV Unit 2B                             ,52,0,0,0,0,0,0,3849,1154,428,0,606,57,7767,123,0,0,30,4553,300,0,30,50
50117,2022-06-21 05:02:08.000,FDV Unit 1B                             ,51,0,0,0,0,0,0,4069,1220,427,0,604,65,8491,767,0,0,30,4458,300,0,30,50
50112,2022-06-21 05:02:07.000,FDV Unit 3B                             ,53,0,0,0,0,0,0,3820,1146,427,0,604,60,4858,925,0,0,34,4498,300,0,30,50
50113,2022-06-21 05:02:07.000,FDV Unit 1A                             ,54,0,0,0,0,0,0,3816,1144,427,0,604,62,9401,905,0,0,30,5427,300,0,30,50
50115,2022-06-21 05:02:07.000,FDV Unit 2A                             ,55,0,0,0,0,0,0,3843,1152,425,0,602,65,1487,285,0,0,29,5254,300,0,30,50
50114,2022-06-21 05:02:07.000,FDV Unit 3A                             ,56,0,0,0,0,0,0,3821,1146,424,0,600,61,7616,779,0,0,30,4661,300,0,30,50
50111,2022-06-21 04:02:07.000,FDV Unit 2B                             ,52,0,0,0,0,0,0,3849,1154,424,0,601,57,7767,123,0,0,30,4553,300,0,30,50
50108,2022-06-21 04:02:06.000,FDV Unit 3A                             ,56,0,0,0,0,0,0,3820,1146,420,0,594,61,7616,779,0,0,30,4661,300,0,30,50
50110,2022-06-21 04:02:06.000,FDV Unit 1A                             ,54,0,0,0,0,0,0,3818,1145,424,0,600,62,9401,905,0,0,31,5427,300,0,30,50
50107,2022-06-21 04:02:06.000,FDV Unit 2A                             ,55,0,0,0,0,0,0,3843,1152,422,0,598,65,1487,285,0,0,30,5254,300,0,30,50
50109,2022-06-21 04:02:06.000,FDV Unit 1B                             ,51,0,0,0,0,0,0,4067,1220,423,0,599,65,8491,767,0,0,31,4458,300,0,30,50
50106,2022-06-21 04:02:05.000,FDV Unit 3B                             ,53,0,0,0,0,0,0,3816,1144,422,0,598,60,4858,925,0,0,35,4498,300,0,30,50
50105,2022-06-21 03:02:07.000,FDV Unit 1B                             ,51,0,0,0,0,0,0,4067,1220,422,0,598,65,8491,767,0,0,31,4458,300,0,30,50
50102,2022-06-21 03:02:06.000,FDV Unit 3A                             ,56,0,0,0,0,0,0,3820,1146,420,0,595,61,7616,779,0,0,30,4661,300,0,30,50
50103,2022-06-21 03:02:06.000,FDV Unit 2A                             ,55,0,0,0,0,0,0,3843,1152,423,0,599,65,1487,285,0,0,30,5254,300,0,30,50
50104,2022-06-21 03:02:06.000,FDV Unit 2B                             ,52,0,0,0,0,0,0,3849,1154,424,0,600,57,7767,123,0,0,31,4553,300,0,30,50
50100,2022-06-21 03:02:06.000,FDV Unit 1A                             ,54,0,0,0,0,0,0,3816,1144,424,0,600,62,9401,905,0,0,31,5427,300,0,30,50
50101,2022-06-21 03:02:05.000,FDV Unit 3B                             ,53,0,0,0,0,0,0,3810,1143,422,0,598,60,4858,925,0,0,35,4498,300,0,30,50
50097,2022-06-21 02:02:07.000,FDV Unit 3A                             ,56,0,0,0,0,0,0,3820,1146,423,0,599,61,7616,779,0,0,31,4661,300,0,30,50
50094,2022-06-21 02:02:07.000,FDV Unit 1B                             ,51,0,0,0,0,0,0,4067,1220,427,0,604,65,8491,767,0,0,31,4458,300,0,30,50
50098,2022-06-21 02:02:07.000,FDV Unit 2B                             ,52,0,0,0,0,0,0,3848,1154,428,0,606,57,7767,123,0,0,31,4553,300,0,30,50
50099,2022-06-21 02:02:07.000,FDV Unit 1A                             ,54,0,0,0,0,0,0,3816,1144,428,0,606,62,9401,905,0,0,31,5427,300,0,30,50
50095,2022-06-21 02:02:06.000,FDV Unit 3B                             ,53,0,0,0,0,0,0,3815,1144,427,0,604,60,4858,925,0,0,36,4498,300,0,30,50
50096,2022-06-21 02:02:06.000,FDV Unit 2A                             ,55,0,0,0,0,0,0,3843,1152,426,0,603,65,1487,285,0,0,30,5254,300,0,30,50
50090,2022-06-21 01:02:07.000,FDV Unit 1A                             ,54,0,0,0,0,0,0,3816,1144,429,0,608,62,9401,905,0,0,32,5427,300,0,30,50
50091,2022-06-21 01:02:07.000,FDV Unit 1B                             ,51,0,0,0,0,0,0,4067,1220,427,0,604,65,8491,767,0,0,32,4458,300,0,30,50
50092,2022-06-21 01:02:07.000,FDV Unit 2A                             ,55,0,0,0,0,0,0,3840,1152,427,0,605,65,1487,285,0,0,31,5254,300,0,30,50
50093,2022-06-21 01:02:07.000,FDV Unit 3A                             ,56,0,0,0,0,0,0,3820,1146,424,0,601,61,7616,779,0,0,31,4661,300,0,30,50
50088,2022-06-21 01:02:06.000,FDV Unit 3B                             ,53,0,0,0,0,0,0,3817,1145,427,0,604,60,4858,925,0,0,37,4498,300,0,30,50
50089,2022-06-21 01:02:06.000,FDV Unit 2B                             ,52,0,0,0,0,0,0,3846,1153,429,0,607,57,7767,123,0,0,32,4553,300,0,30,50
50087,2022-06-20 23:02:07.000,FDV Unit 2B                             ,52,0,0,0,0,0,0,3843,1152,435,0,616,57,7767,123,0,0,36,4553,300,0,30,50
50083,2022-06-20 23:02:06.000,FDV Unit 3A                             ,56,0,0,0,0,0,0,3818,1145,430,0,609,61,7616,779,0,0,41,4661,300,0,30,50
50084,2022-06-20 23:02:06.000,FDV Unit 1B                             ,51,0,0,0,0,0,0,4063,1218,433,0,613,65,8491,767,0,0,40,4458,300,0,30,50
50085,2022-06-20 23:02:06.000,FDV Unit 2A                             ,55,0,0,0,0,0,0,3839,1151,432,0,612,65,1487,285,0,0,40,5254,300,0,30,50
50086,2022-06-20 23:02:06.000,FDV Unit 1A                             ,54,0,0,0,0,0,0,3815,1144,434,0,614,62,9401,905,0,0,41,5427,300,0,30,50
50082,2022-06-20 23:02:05.000,FDV Unit 3B                             ,53,0,0,0,0,0,0,3816,1144,432,0,613,60,4858,925,0,0,49,4498,300,0,30,50
50081,2022-06-20 22:02:07.000,FDV Unit 2A                             ,55,3835,1150,404,404,388,418,3835,1150,402,317,559,65,1398,273,0,0,54,5254,300,0,30,50
50078,2022-06-20 22:02:06.000,FDV Unit 1B                             ,51,4059,1217,412,413,420,396,4059,1217,404,337,560,65,8395,751,0,0,51,4457,300,0,30,50
50079,2022-06-20 22:02:06.000,FDV Unit 3A                             ,56,3815,1144,404,528,377,298,3815,1144,407,315,559,61,7488,771,0,0,58,4661,300,0,30,50
50080,2022-06-20 22:02:06.000,FDV Unit 1A                             ,54,3811,1143,385,406,376,388,3811,1143,402,316,559,62,9317,892,0,0,56,5427,300,0,30,50
50076,2022-06-20 21:02:08.000,FDV Unit 1A                             ,54,3811,1143,390,378,401,389,3811,1143,397,315,552,62,9168,870,0,0,50,5426,300,0,30,50
50077,2022-06-20 21:02:08.000,FDV Unit 1B                             ,51,4058,1217,410,407,417,396,4058,1217,398,336,551,65,8222,723,0,0,55,4456,300,0,30,50
50074,2022-06-20 21:02:07.000,FDV Unit 2A                             ,55,3835,1150,403,408,389,421,3835,1150,398,317,551,65,1240,252,0,0,52,5253,300,0,30,50
50075,2022-06-20 21:02:07.000,FDV Unit 3A                             ,56,3815,1144,402,525,380,301,3815,1144,400,316,551,61,7264,756,0,0,53,4660,300,0,30,50
50072,2022-06-20 20:02:06.000,FDV Unit 2A                             ,55,3835,1150,403,385,407,411,3835,1150,401,318,558,65,1082,230,0,0,55,5252,300,0,30,50
50073,2022-06-20 20:02:06.000,FDV Unit 1A                             ,54,3811,1143,390,390,372,407,3811,1143,400,316,557,62,9020,848,0,0,58,5425,300,0,30,50
50071,2022-06-20 20:02:06.000,FDV Unit 3A                             ,56,3815,1144,402,539,389,300,3815,1144,402,315,554,61,7040,742,0,0,48,4659,300,0,30,50
50070,2022-06-20 20:02:05.000,FDV Unit 1B                             ,51,4058,1217,412,408,417,400,4058,1217,406,336,563,65,8049,695,0,0,59,4455,300,0,30,50
50069,2022-06-20 19:02:07.000,FDV Unit 2A                             ,55,3834,1150,403,417,383,418,3834,1150,407,317,564,65,921,209,0,0,56,5251,300,0,30,50
50066,2022-06-20 19:02:06.000,FDV Unit 3A                             ,56,3813,1143,404,533,380,296,3813,1143,409,316,563,61,6811,727,0,0,53,4658,300,0,30,50
50067,2022-06-20 19:02:06.000,FDV Unit 1A                             ,54,3811,1143,389,373,402,390,3811,1143,405,315,563,62,8870,826,0,0,51,5424,300,0,30,50
50068,2022-06-20 19:02:06.000,FDV Unit 1B                             ,51,4056,1216,411,407,408,391,4056,1216,409,336,566,65,7877,668,0,0,54,4454,300,0,30,50
50064,2022-06-20 18:02:06.000,FDV Unit 1A                             ,54,3810,1143,386,398,380,383,3810,1143,397,312,551,62,8719,804,0,0,51,5423,300,0,30,50
50065,2022-06-20 18:02:06.000,FDV Unit 2A                             ,55,3834,1150,401,406,392,429,3834,1150,399,315,554,65,763,188,0,0,49,5250,300,0,30,50
50062,2022-06-20 18:02:06.000,FDV Unit 3A                             ,56,3813,1143,400,532,380,304,3813,1143,402,313,553,61,6588,712,0,0,57,4657,300,0,30,50
50063,2022-06-20 18:02:05.000,FDV Unit 1B                             ,51,4055,1216,411,400,408,385,4055,1216,401,337,556,65,7705,640,0,0,55,4453,300,0,30,50
50058,2022-06-20 17:02:06.000,FDV Unit 3A                             ,56,3811,1143,403,529,382,299,3811,1143,403,316,556,61,6366,697,0,0,57,4656,300,0,30,50
50060,2022-06-20 17:02:06.000,FDV Unit 2A                             ,55,3833,1149,401,390,422,405,3833,1149,400,318,556,65,607,166,0,0,57,5249,300,0,30,50
50061,2022-06-20 17:02:06.000,FDV Unit 1A                             ,54,3810,1143,387,405,373,383,3810,1143,399,315,554,62,8571,782,0,0,56,5422,300,0,30,50
50059,2022-06-20 17:02:05.000,FDV Unit 1B                             ,51,4055,1216,415,407,408,394,4055,1216,403,336,559,65,7530,612,0,0,51,4452,300,0,30,50
50056,2022-06-20 16:02:07.000,FDV Unit 1A                             ,54,3809,1142,381,393,361,385,3809,1142,398,314,552,62,8424,759,0,0,51,5421,300,0,30,50
50057,2022-06-20 16:02:07.000,FDV Unit 3A                             ,56,3811,1143,401,519,371,295,3811,1143,403,317,554,61,6143,683,0,0,54,4655,300,0,30,50
50054,2022-06-20 16:02:06.000,FDV Unit 2A                             ,55,3833,1149,401,386,408,398,3833,1149,399,317,554,65,447,145,0,0,58,5248,300,0,30,50
50055,2022-06-20 16:02:06.000,FDV Unit 1B                             ,51,4053,1215,414,409,410,392,4053,1215,402,336,557,65,7357,584,0,0,53,4451,300,0,30,50
50050,2022-06-20 15:02:06.000,FDV Unit 1A                             ,54,3810,1143,386,404,373,382,3810,1143,400,314,557,62,8277,737,0,0,55,5420,300,0,30,50
50052,2022-06-20 15:02:06.000,FDV Unit 2A                             ,55,3833,1149,401,405,406,385,3833,1149,401,316,558,65,294,124,0,0,59,5247,300,0,30,50
50053,2022-06-20 15:02:06.000,FDV Unit 3A                             ,56,3811,1143,401,531,377,302,3811,1143,403,316,554,61,5921,668,0,0,50,4654,300,0,30,50
50051,2022-06-20 15:02:05.000,FDV Unit 1B                             ,51,4052,1215,416,410,413,397,4053,1215,401,336,556,65,7182,557,0,0,56,4450,300,0,30,50
50049,2022-06-20 14:03:55.000,FDV Unit 1A                             ,54,3810,1143,385,401,386,370,3810,1143,405,315,563,62,8133,715,0,0,55,5419,300,0,30,50
50048,2022-06-20 14:03:55.000,FDV Unit 1B                             ,51,4053,1215,417,416,421,398,4053,1215,406,336,562,65,7008,530,0,0,58,4449,300,0,30,50
50047,2022-06-20 14:03:54.000,FDV Unit 3A                             ,56,3811,1143,404,538,386,298,3811,1143,408,315,561,61,5701,654,0,0,54,4653,300,0,30,50
50044,2022-06-16 23:02:07.000,FDV Unit 1B                             ,51,0,0,0,0,0,0,4063,1218,436,0,617,64,9772,399,0,0,41,4408,300,0,30,50
50045,2022-06-16 23:02:07.000,FDV Unit 3B                             ,53,0,0,0,0,0,0,3816,1144,436,0,617,59,7862,375,0,0,45,4448,300,0,30,50
50046,2022-06-16 23:02:07.000,FDV Unit 1A                             ,54,0,0,0,0,0,0,3815,1144,437,0,619,62,1869,819,0,0,37,5378,300,0,30,50
50041,2022-06-16 23:02:06.000,FDV Unit 2B                             ,52,0,0,0,0,0,0,3822,1146,438,0,620,57,292,622,0,0,41,4503,300,0,30,50
50042,2022-06-16 23:02:06.000,FDV Unit 3A                             ,56,0,0,0,0,0,0,3816,1144,433,0,613,60,6137,69,0,0,40,4611,300,0,30,50
50043,2022-06-16 23:02:06.000,FDV Unit 2A                             ,55,0,0,0,0,0,0,3839,1151,436,0,617,64,3558,248,0,0,36,5205,300,0,30,50
50037,2022-06-16 22:02:06.000,FDV Unit 3A                             ,56,3815,1144,408,526,379,299,3815,1144,404,316,556,60,6020,61,0,0,53,4610,300,0,30,50
50039,2022-06-16 22:02:06.000,FDV Unit 1A                             ,54,3811,1143,390,373,405,405,3811,1143,401,316,558,62,1792,807,0,0,49,5377,300,0,30,50
50040,2022-06-16 22:02:06.000,FDV Unit 2A                             ,55,3835,1150,404,416,398,387,3835,1150,405,318,560,64,3476,236,0,0,54,5204,300,0,30,50
50038,2022-06-16 22:02:05.000,FDV Unit 1B                             ,51,4058,1217,413,404,415,394,4058,1217,404,335,560,64,9683,385,0,0,53,4407,300,0,30,50
50035,2022-06-16 21:02:07.000,FDV Unit 2A                             ,55,3835,1150,405,417,407,393,3835,1150,408,318,566,64,3317,215,0,0,51,5203,300,0,30,50
50033,2022-06-16 21:02:07.000,FDV Unit 1A                             ,54,3811,1143,391,377,394,402,3811,1143,405,315,563,62,1642,785,0,0,57,5376,300,0,30,50
50036,2022-06-16 21:02:07.000,FDV Unit 3A                             ,56,3813,1143,407,530,383,300,3813,1143,410,316,565,60,5794,47,0,0,53,4609,300,0,30,50
50034,2022-06-16 21:02:06.000,FDV Unit 1B                             ,51,4058,1217,414,409,410,395,4058,1217,406,335,562,64,9510,357,0,0,49,4406,300,0,30,50
50031,2022-06-16 20:02:07.000,FDV Unit 1B                             ,51,4058,1217,413,405,409,393,4058,1217,406,336,562,64,9337,330,0,0,53,4405,300,0,30,50
50032,2022-06-16 20:02:07.000,FDV Unit 1A                             ,54,3811,1143,391,413,389,384,3811,1143,408,314,567,62,1492,763,0,0,49,5375,300,0,30,50
50030,2022-06-16 20:02:06.000,FDV Unit 2A                             ,55,3835,1150,405,417,413,393,3835,1150,409,318,568,64,3157,194,0,0,47,5202,300,0,30,50
50029,2022-06-16 20:02:06.000,FDV Unit 3A                             ,56,3813,1143,408,535,386,300,3813,1143,409,315,563,60,5566,32,0,0,58,4608,300,0,30,50
50028,2022-06-16 19:02:07.000,FDV Unit 3A                             ,56,3813,1143,408,541,390,299,3813,1143,419,316,577,60,5337,18,0,0,49,4607,300,0,30,50
50025,2022-06-16 19:02:06.000,FDV Unit 2A                             ,55,3834,1150,404,421,396,392,3834,1150,414,317,574,64,3001,174,0,0,52,5201,300,0,30,50
50026,2022-06-16 19:02:06.000,FDV Unit 1A                             ,54,3811,1143,390,399,395,378,3810,1143,414,315,575,62,1344,742,0,0,56,5374,300,0,30,50
50027,2022-06-16 19:02:06.000,FDV Unit 1B                             ,51,4056,1216,415,415,423,400,4056,1216,416,336,576,64,9163,302,0,0,56,4404,300,0,30,50
50021,2022-06-16 18:02:06.000,FDV Unit 3A                             ,56,3813,1143,407,542,388,307,3813,1143,403,315,555,60,5111,4,0,0,52,4606,300,0,30,50
50023,2022-06-16 18:02:06.000,FDV Unit 1A                             ,54,3810,1143,390,411,383,380,3810,1143,400,315,556,62,1188,719,0,0,57,5373,300,0,30,50
50024,2022-06-16 18:02:06.000,FDV Unit 2A                             ,55,3834,1150,403,388,407,398,3834,1150,401,315,558,64,2839,152,0,0,54,5200,300,0,30,50
50022,2022-06-16 18:02:05.000,FDV Unit 1B                             ,51,4055,1216,413,413,415,399,4055,1216,406,336,561,64,8989,275,0,0,54,4403,300,0,30,50
50020,2022-06-16 17:02:07.000,FDV Unit 3A                             ,56,3811,1143,407,534,384,298,3811,1143,411,315,566,60,4885,990,0,0,53,4605,300,0,30,50
50017,2022-06-16 17:02:06.000,FDV Unit 1A                             ,54,3810,1143,390,386,381,408,3810,1143,405,315,564,62,1042,697,0,0,53,5372,300,0,30,50
50018,2022-06-16 17:02:06.000,FDV Unit 1B                             ,51,4055,1216,413,413,416,395,4055,1216,410,336,568,64,8816,247,0,0,52,4402,300,0,30,50
50019,2022-06-16 17:02:06.000,FDV Unit 2A                             ,55,3833,1149,404,391,399,421,3833,1149,407,317,565,64,2681,131,0,0,55,5199,300,0,30,50
50015,2022-06-16 16:02:07.000,FDV Unit 2A                             ,55,3833,1149,403,401,383,418,3833,1149,402,319,559,64,2522,110,0,0,50,5198,300,0,30,50
